Data type,Cancer group/site,Year,Sex,Age group (years),Count,"Age-specific rate
(per 100,000)",ICD10 codes
Actual,Breast cancer,2013,Females,65–69,2177,401.0,C50
Actual,Breast cancer,2013,Females,70–74,1489,374.2,C50
Actual,Breast cancer,2013,Females,75–79,1223,392.0,C50
Actual,Breast cancer,2013,Females,80–84,870,346.1,C50
Actual,Breast cancer,2013,Females,85–89,595,335.0,C50
Actual,Breast cancer,2013,Females,90+,327,312.6,C50
Actual,Breast cancer,2013,Females,Unknown,0,. .,C50
Actual,Breast cancer,2014,Females,00–04,0,0.0,C50
Actual,Breast cancer,2014,Females,05–09,0,0.0,C50
Actual,Breast cancer,2014,Females,10–14,0,0.0,C50
Actual,Breast cancer,2014,Females,15–19,2,0.3,C50
Actual,Breast cancer,2014,Females,20–24,7,0.9,C50
Actual,Breast cancer,2014,Females,25–29,69,7.9,C50
Actual,Breast cancer,2014,Females,30–34,236,27.7,C50
Actual,Breast cancer,2014,Females,35–39,484,62.2,C50
Actual,Breast cancer,2014,Females,40–44,1129,134.2,C50
Actual,Breast cancer,2014,Females,45–49,1613,206.5,C50
Actual,Breast cancer,2014,Females,50–54,2045,258.7,C50
Actual,Breast cancer,2014,Females,55–59,2002,278.2,C50
Actual,Breast cancer,2014,Females,60–64,2230,347.7,C50
Actual,Breast cancer,2014,Females,65–69,2273,404.0,C50
Actual,Breast cancer,2014,Females,70–74,1880,452.2,C50
Actual,Breast cancer,2014,Females,75–79,1174,364.6,C50
Actual,Breast cancer,2014,Females,80–84,876,349.4,C50
Actual,Breast cancer,2014,Females,85–89,627,348.8,C50
Actual,Breast cancer,2014,Females,90+,325,294.1,C50
Actual,Breast cancer,2014,Females,Unknown,0,. .,C50
Actual,Breast cancer,2015,Females,00–04,0,0.0,C50
Actual,Breast cancer,2015,Females,05–09,0,0.0,C50
Actual,Breast cancer,2015,Females,10–14,0,0.0,C50
Actual,Breast cancer,2015,Females,15–19,3,0.4,C50
Actual,Breast cancer,2015,Females,20–24,8,1.0,C50
Actual,Breast cancer,2015,Females,25–29,76,8.5,C50
Actual,Breast cancer,2015,Females,30–34,235,26.8,C50
Actual,Breast cancer,2015,Females,35–39,479,60.8,C50
Actual,Breast cancer,2015,Females,40–44,1080,129.2,C50
Actual,Breast cancer,2015,Females,45–49,1646,207.3,C50
Actual,Breast cancer,2015,Females,50–54,1947,246.4,C50
Actual,Breast cancer,2015,Females,55–59,1994,271.2,C50
Actual,Breast cancer,2015,Females,60–64,2249,344.0,C50
Actual,Breast cancer,2015,Females,65–69,2396,410.9,C50
Actual,Breast cancer,2015,Females,70–74,1943,447.7,C50
Actual,Breast cancer,2015,Females,75–79,1197,360.1,C50
Actual,Breast cancer,2015,Females,80–84,809,323.2,C50
Actual,Breast cancer,2015,Females,85–89,599,330.0,C50
Actual,Breast cancer,2015,Females,90+,321,277.8,C50
Actual,Breast cancer,2015,Females,Unknown,0,. .,C50
Actual,Breast cancer,2016,Females,00–04,0,0.0,C50
Actual,Breast cancer,2016,Females,05–09,1,0.1,C50
Actual,Breast cancer,2016,Females,10–14,0,0.0,C50
Actual,Breast cancer,2016,Females,15–19,1,0.1,C50
Actual,Breast cancer,2016,Females,20–24,11,1.3,C50
Actual,Breast cancer,2016,Females,25–29,83,9.2,C50
Actual,Breast cancer,2016,Females,30–34,281,31.2,C50
Actual,Breast cancer,2016,Females,35–39,481,59.7,C50
Actual,Breast cancer,2016,Females,40–44,1076,131.4,C50
Actual,Breast cancer,2016,Females,45–49,1668,203.6,C50
Actual,Breast cancer,2016,Females,50–54,2050,260.9,C50
Actual,Breast cancer,2016,Females,55–59,2100,279.2,C50
Actual,Breast cancer,2016,Females,60–64,2296,344.1,C50
Actual,Breast cancer,2016,Females,65–69,2370,392.4,C50
Actual,Breast cancer,2016,Females,70–74,1939,427.7,C50
Actual,Breast cancer,2016,Females,75–79,1214,353.9,C50
Actual,Breast cancer,2016,Females,80–84,871,344.8,C50
Actual,Breast cancer,2016,Females,85–89,592,323.6,C50
Actual,Breast cancer,2016,Females,90+,319,264.8,C50
Actual,Breast cancer,2016,Females,Unknown,0,. .,C50
Projections,Breast cancer,2017,Females,00–04,0,0.0,C50
Projections,Breast cancer,2017,Females,05–09,0,0.0,C50
Projections,Breast cancer,2017,Females,10–14,0,0.0,C50
Projections,Breast cancer,2017,Females,15–19,2,0.3,C50
Projections,Breast cancer,2017,Females,20–24,7,0.8,C50
Projections,Breast cancer,2017,Females,25–29,86,9.3,C50
Projections,Breast cancer,2017,Females,30–34,273,29.5,C50
Projections,Breast cancer,2017,Females,35–39,520,62.4,C50
Projections,Breast cancer,2017,Females,40–44,1072,133.0,C50
Projections,Breast cancer,2017,Females,45–49,1798,213.7,C50
Projections,Breast cancer,2017,Females,50–54,2082,266.6,C50
Projections,Breast cancer,2017,Females,55–59,2106,274.3,C50
Projections,Breast cancer,2017,Females,60–64,2377,348.2,C50
Projections,Breast cancer,2017,Females,65–69,2504,412.6,C50
Projections,Breast cancer,2017,Females,70–74,2158,442.5,C50
Projections,Breast cancer,2017,Females,75–79,1360,382.6,C50
Projections,Breast cancer,2017,Females,80–84,906,349.4,C50
Projections,Breast cancer,2017,Females,85–89,618,337.8,C50
Projections,Breast cancer,2017,Females,90+,353,282.6,C50
Projections,Breast cancer,2018,Females,00–04,0,0.0,C50
Projections,Breast cancer,2018,Females,05–09,0,0.0,C50
Projections,Breast cancer,2018,Females,10–14,0,0.0,C50
Projections,Breast cancer,2018,Females,15–19,3,0.4,C50
Projections,Breast cancer,2018,Females,20–24,6,0.7,C50
Projections,Breast cancer,2018,Females,25–29,88,9.4,C50
Projections,Breast cancer,2018,Females,30–34,282,29.9,C50
Projections,Breast cancer,2018,Females,35–39,542,62.6,C50
Projections,Breast cancer,2018,Females,40–44,1073,134.0,C50
Projections,Breast cancer,2018,Females,45–49,1840,215.8,C50
Projections,Breast cancer,2018,Females,50–54,2100,269.5,C50
Projections,Breast cancer,2018,Females,55–59,2146,275.3,C50
Projections,Breast cancer,2018,Females,60–64,2438,349.4,C50
Projections,Breast cancer,2018,Females,65–69,2577,417.6,C50
Projections,Breast cancer,2018,Females,70–74,2291,442.6,C50
Projections,Breast cancer,2018,Females,75–79,1435,391.7,C50
Projections,Breast cancer,2018,Females,80–84,946,353.8,C50
Projections,Breast cancer,2018,Females,85–89,622,339.3,C50
Projections,Breast cancer,2018,Females,90+,361,279.6,C50
Projections,Breast cancer,2019,Females,00–04,0,0.0,C50
Projections,Breast cancer,2019,Females,05–09,1,0.1,C50
Projections,Breast cancer,2019,Females,10–14,0,0.0,C50
Projections,Breast cancer,2019,Females,15–19,3,0.4,C50
Projections,Breast cancer,2019,Females,20–24,6,0.7,C50
Projections,Breast cancer,2019,Females,25–29,90,9.5,C50
Projections,Breast cancer,2019,Females,30–34,292,30.5,C50
Projections,Breast cancer,2019,Females,35–39,563,62.8,C50
Projections,Breast cancer,2019,Females,40–44,1084,135.1,C50
Projections,Breast cancer,2019,Females,45–49,1860,218.0,C50
Projections,Breast cancer,2019,Females,50–54,2137,272.4,C50
Projections,Breast cancer,2019,Females,55–59,2178,276.4,C50
Projections,Breast cancer,2019,Females,60–64,2497,350.6,C50
Projections,Breast cancer,2019,Females,65–69,2659,422.4,C50
Projections,Breast cancer,2019,Females,70–74,2386,442.6,C50
Projections,Breast cancer,2019,Females,75–79,1535,400.7,C50
Projections,Breast cancer,2019,Females,80–84,994,358.6,C50
Projections,Breast cancer,2019,Females,85–89,627,341.0,C50
Projections,Breast cancer,2019,Females,90+,369,276.0,C50
Projections,Breast cancer,2020,Females,00–04,0,0.0,C50
Projections,Breast cancer,2020,Females,05–09,1,0.1,C50
Projections,Breast cancer,2020,Females,10–14,0,0.0,C50
Projections,Breast cancer,2020,Females,15–19,3,0.4,C50
Projections,Breast cancer,2020,Females,20–24,6,0.7,C50
Projections,Breast cancer,2020,Females,25–29,93,9.6,C50
Projections,Breast cancer,2020,Females,30–34,303,30.9,C50
Projections,Breast cancer,2020,Females,35–39,586,63.1,C50
Projections,Breast cancer,2020,Females,40–44,1112,136.2,C50
Projections,Breast cancer,2020,Females,45–49,1871,220.1,C50
Projections,Breast cancer,2020,Females,50–54,2196,275.4,C50
Projections,Breast cancer,2020,Females,55–59,2186,277.5,C50
Projections,Breast cancer,2020,Females,60–64,2568,351.8,C50
Projections,Breast cancer,2020,Females,65–69,2741,427.4,C50
Projections,Breast cancer,2020,Females,70–74,2476,442.6,C50
Projections,Breast cancer,2020,Females,75–79,1637,409.5,C50
Projections,Breast cancer,2020,Females,80–84,1038,363.1,C50
Projections,Breast cancer,2020,Females,85–89,628,342.4,C50
Projections,Breast cancer,2020,Females,90+,366,272.9,C50
Actual,Colorectal cancer,1982,Males,00–04,0,0.0,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1982,Males,05–09,0,0.0,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1982,Males,10–14,1,0.1,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1982,Males,15–19,4,0.6,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1982,Males,20–24,8,1.2,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1982,Males,25–29,8,1.3,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1982,Males,30–34,23,3.7,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1982,Males,35–39,54,9.9,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1982,Males,40–44,66,14.9,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1982,Males,45–49,145,37.8,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1982,Males,50–54,273,69.6,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1982,Males,55–59,411,109.9,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1982,Males,60–64,525,172.4,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1982,Males,65–69,560,221.8,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1982,Males,70–74,627,341.6,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1982,Males,75–79,423,381.8,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1982,Males,80–84,263,479.3,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1982,Males,85–89,106,509.5,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1982,Males,90+,32,417.9,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1982,Males,Unknown,0,. .,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1983,Males,00–04,0,0.0,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1983,Males,05–09,0,0.0,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1983,Males,10–14,2,0.3,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1983,Males,15–19,4,0.6,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1983,Males,20–24,12,1.8,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1983,Males,25–29,7,1.1,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1983,Males,30–34,31,5.0,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1983,Males,35–39,42,7.2,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1983,Males,40–44,93,20.3,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1983,Males,45–49,190,48.3,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1983,Males,50–54,253,65.7,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1983,Males,55–59,431,113.6,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1983,Males,60–64,569,178.1,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1983,Males,65–69,610,242.2,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1983,Males,70–74,611,320.7,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1983,Males,75–79,482,417.5,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1983,Males,80–84,251,434.5,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1983,Males,85–89,111,524.7,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1983,Males,90+,32,407.0,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1983,Males,Unknown,0,. .,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1984,Males,00–04,0,0.0,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1984,Males,05–09,0,0.0,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1984,Males,10–14,1,0.1,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1984,Males,15–19,2,0.3,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1984,Males,20–24,1,0.1,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1984,Males,25–29,10,1.5,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1984,Males,30–34,18,2.9,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1984,Males,35–39,67,11.1,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1984,Males,40–44,79,16.6,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1984,Males,45–49,154,38.0,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1984,Males,50–54,296,77.9,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1984,Males,55–59,475,124.2,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1984,Males,60–64,616,183.6,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1984,Males,65–69,616,247.0,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1984,Males,70–74,607,305.1,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1984,Males,75–79,497,412.3,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1984,Males,80–84,274,448.3,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1984,Males,85–89,127,579.5,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1984,Males,90+,35,422.7,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1984,Males,Unknown,0,. .,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1985,Males,00–04,0,0.0,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1985,Males,05–09,0,0.0,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1985,Males,10–14,0,0.0,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1985,Males,15–19,1,0.1,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1985,Males,20–24,9,1.3,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1985,Males,25–29,16,2.4,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1985,Males,30–34,24,3.8,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1985,Males,35–39,52,8.3,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1985,Males,40–44,84,16.9,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1985,Males,45–49,176,41.9,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1985,Males,50–54,287,76.5,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1985,Males,55–59,495,128.5,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1985,Males,60–64,640,185.7,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1985,Males,65–69,683,269.0,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1985,Males,70–74,706,344.2,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1985,Males,75–79,543,429.8,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1985,Males,80–84,309,487.3,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1985,Males,85–89,119,499.2,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1985,Males,90+,46,536.8,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1985,Males,Unknown,0,. .,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1986,Males,00–04,0,0.0,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1986,Males,05–09,0,0.0,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1986,Males,10–14,0,0.0,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1986,Males,15–19,1,0.1,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1986,Males,20–24,7,1.0,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1986,Males,25–29,13,1.9,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1986,Males,30–34,18,2.8,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1986,Males,35–39,55,8.6,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1986,Males,40–44,99,19.0,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1986,Males,45–49,175,40.4,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1986,Males,50–54,284,75.3,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1986,Males,55–59,468,121.6,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1986,Males,60–64,671,190.8,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1986,Males,65–69,675,253.7,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1986,Males,70–74,677,323.4,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1986,Males,75–79,539,406.1,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1986,Males,80–84,328,494.4,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1986,Males,85–89,118,454.7,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1986,Males,90+,36,411.1,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1986,Males,Unknown,0,. .,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1987,Males,00–04,0,0.0,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1987,Males,05–09,0,0.0,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1987,Males,10–14,2,0.3,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1987,Males,15–19,7,1.0,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1987,Males,20–24,6,0.9,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1987,Males,25–29,21,3.0,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1987,Males,30–34,22,3.4,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1987,Males,35–39,58,9.1,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1987,Males,40–44,84,14.9,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1987,Males,45–49,177,39.6,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1987,Males,50–54,309,80.3,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1987,Males,55–59,516,135.7,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1987,Males,60–64,642,180.6,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1987,Males,65–69,680,243.8,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1987,Males,70–74,725,340.5,C18–C20 (mortality data includes C26.0)
Actual,Colorectal cancer,1987,Males,75–79,576,418.4,C18–C20 (mortality data includes C26.0)
